Date,D,CT,FT,IT
2021/2/28,68639,32.5,36.6,39.6
2021/2/28,70634,32.5,36.6,39.6
2021/2/28,71518,32.5,36.6,39.6
2021/2/28,71890,32.5,36.6,39.6
2021/2/28,71795,32.5,36.6,39.6
2021/2/28,71424,32.5,36.6,39.6
2021/2/28,71103,32.5,36.6,39.6
2021/2/28,71568,32.5,36.6,39.6
2021/2/28,72771,32.5,36.6,39.6
2021/2/28,75225,32.5,36.6,39.6
2021/2/28,77635,32.5,36.6,39.6
2021/2/28,77336,32.5,36.6,39.6
2021/2/28,75708,32.5,36.6,39.6
2021/2/28,73446,32.5,36.6,39.6
2021/2/28,70674,30.5,25.3,31.3
2021/3/5,72292,36.1,31.7,36.6
2021/3/5,71010,36.1,31.7,36.6
2021/3/5,70091,36.1,31.7,36.6
2021/3/5,70366,36.1,31.7,36.6
2021/3/5,71156,36.1,31.7,36.6
2021/3/5,72003,36.1,31.7,36.6
2021/3/5,76615,36.1,31.7,36.6
2021/3/5,81882,36.1,31.7,36.6
2021/3/5,83662,36.1,31.7,36.6
2021/3/5,83104,36.1,31.7,36.6
2021/3/5,81649,36.1,31.7,36.6
2021/3/5,80404,36.1,31.7,36.6
2021/3/5,78826,36.1,31.7,36.6
2021/3/5,77192,36.1,31.7,36.6
2021/3/5,76338,36.1,31.7,36.6
2021/3/5,75898,36.1,31.7,36.6
2021/3/5,74366,36.1,31.7,36.6
2021/3/5,74515,36.1,31.7,36.6
2021/3/5,76523,36.1,31.7,36.6
2021/3/5,75206,36.1,31.7,36.6
2021/3/5,75155,36.1,31.7,36.6
2021/3/5,73877,36.1,31.7,36.6
2021/3/5,71953,36.1,31.7,36.6
2021/3/5,69338,37.4,28.2,37.8
2021/3/6,70958,37.4,28.2,37.8
2021/3/6,69954,37.4,28.2,37.8
2021/3/6,69144,37.4,28.2,37.8
2021/3/6,68901,37.4,28.2,37.8
2021/3/6,69145,37.4,28.2,37.8
2021/3/6,69666,37.4,28.2,37.8
2021/3/6,71683,37.4,28.2,37.8
2021/3/6,74279,37.4,28.2,37.8
2021/3/6,75458,37.4,28.2,37.8
2021/3/6,75365,37.4,28.2,37.8
2021/3/6,74477,37.4,28.2,37.8
2021/3/6,72605,37.4,28.2,37.8
2021/3/6,70924,37.4,28.2,37.8
2021/3/6,69556,37.4,28.2,37.8
2021/3/6,68474,37.4,28.2,37.8
2021/3/6,67467,37.4,28.2,37.8
2021/3/6,67332,37.4,28.2,37.8
2021/3/6,67318,37.4,28.2,37.8
2021/3/6,69241,37.4,28.2,37.8
2021/3/6,69289,37.4,28.2,37.8
2021/3/6,70149,37.4,28.2,37.8
2021/3/6,69588,37.4,28.2,37.8
2021/3/6,68264,37.4,28.2,37.8
2021/3/6,66395,52.1,43.6,47
2021/3/7,68274,52.1,43.6,47
2021/3/7,67185,52.1,43.6,47
2021/3/7,66775,52.1,43.6,47
2021/3/7,66721,52.1,43.6,47
2021/3/7,67107,52.1,43.6,47
2021/3/7,68267,52.1,43.6,47
2021/3/7,70207,52.1,43.6,47
2021/3/7,72020,52.1,43.6,47
2021/3/7,73289,52.1,43.6,47
2021/3/7,72815,52.1,43.6,47
2021/3/7,71615,52.1,43.6,47
2021/3/7,69902,52.1,43.6,47
2021/3/7,69156,52.1,43.6,47
2021/3/7,67585,52.1,43.6,47
2021/3/7,66078,52.1,43.6,47
2021/3/7,65243,52.1,43.6,47
2021/3/7,65491,52.1,43.6,47
2021/3/7,66514,52.1,43.6,47
2021/3/7,69070,52.1,43.6,47
2021/3/7,69482,52.1,43.6,47
2021/3/7,70504,52.1,43.6,47
2021/3/7,69300,52.1,43.6,47
2021/3/7,67696,52.1,43.6,47
2021/3/7,65045,54.8,44.6,53.2
2021/3/12,66731,44.1,35.8,46.3
2021/3/12,65389,44.1,35.8,46.3
2021/3/12,64325,44.1,35.8,46.3
2021/3/12,63587,44.1,35.8,46.3
2021/3/12,63553,44.1,35.8,46.3
2021/3/12,64788,44.1,35.8,46.3
2021/3/12,68748,44.1,35.8,46.3
2021/3/12,73383,44.1,35.8,46.3
2021/3/12,75368,44.1,35.8,46.3
2021/3/12,75567,44.1,35.8,46.3
2021/3/12,75359,44.1,35.8,46.3
2021/3/12,75612,44.1,35.8,46.3
2021/3/12,75674,44.1,35.8,46.3
2021/3/12,75247,44.1,35.8,46.3
2021/3/12,75004,44.1,35.8,46.3
2021/3/12,74391,44.1,35.8,46.3
2021/3/12,73952,44.1,35.8,46.3
2021/3/12,74251,44.1,35.8,46.3
2021/3/12,75119,44.1,35.8,46.3
2021/3/12,76731,44.1,35.8,46.3
2021/3/12,76322,44.1,35.8,46.3
2021/3/12,74700,44.1,35.8,46.3
2021/3/12,72242,44.1,35.8,46.3
2021/3/12,69390,44.4,41.6,44.9
2021/3/13,66925,44.4,41.6,44.9
2021/3/13,64772,44.4,41.6,44.9
2021/3/13,63532,44.4,41.6,44.9
2021/3/13,63100,44.4,41.6,44.9
2021/3/13,63120,44.4,41.6,44.9
2021/3/13,63758,44.4,41.6,44.9
2021/3/13,64970,44.4,41.6,44.9
2021/3/13,66602,44.4,41.6,44.9
2021/3/13,68257,44.4,41.6,44.9
2021/3/13,69930,44.4,41.6,44.9
2021/3/13,70728,44.4,41.6,44.9
2021/3/13,70691,44.4,41.6,44.9
2021/3/13,70116,44.4,41.6,44.9
2021/3/13,70079,44.4,41.6,44.9
2021/3/13,69529,44.4,41.6,44.9
2021/3/13,69036,44.4,41.6,44.9
2021/3/13,68807,44.4,41.6,44.9
2021/3/13,69369,44.4,41.6,44.9
2021/3/13,69660,44.4,41.6,44.9
2021/3/13,71748,44.4,41.6,44.9
2021/3/13,71951,44.4,41.6,44.9
2021/3/13,70462,44.4,41.6,44.9
2021/3/13,68305,44.4,41.6,44.9
2021/3/13,65865,35.4,31.2,39.1
2021/3/14,63795,35.4,31.2,39.1
2021/3/14,62473,35.4,31.2,39.1
2021/3/14,61643,35.4,31.2,39.1
2021/3/14,61251,35.4,31.2,39.1
2021/3/14,61090,35.4,31.2,39.1
2021/3/14,61551,35.4,31.2,39.1
2021/3/14,63051,35.4,31.2,39.1
2021/3/14,64330,35.4,31.2,39.1
2021/3/14,65904,35.4,31.2,39.1
2021/3/14,67543,35.4,31.2,39.1
2021/3/14,68676,35.4,31.2,39.1
2021/3/14,69366,35.4,31.2,39.1
2021/3/14,69762,35.4,31.2,39.1
2021/3/14,69470,35.4,31.2,39.1
2021/3/14,69497,35.4,31.2,39.1
2021/3/14,69651,35.4,31.2,39.1
2021/3/14,70601,35.4,31.2,39.1
2021/3/14,71649,35.4,31.2,39.1
2021/3/14,72922,35.4,31.2,39.1
2021/3/14,75063,35.4,31.2,39.1
2021/3/14,74884,35.4,31.2,39.1
2021/3/14,72742,35.4,31.2,39.1
2021/3/14,69932,35.4,31.2,39.1
2021/3/14,69932,35.4,31.2,39.1
2021/3/19,71213,42.6,39.7,41.3
2021/3/19,69441,42.6,39.7,41.3
2021/3/19,68138,42.6,39.7,41.3
2021/3/19,67937,42.6,39.7,41.3
2021/3/19,68606,42.6,39.7,41.3
2021/3/19,70473,42.6,39.7,41.3
2021/3/19,74545,42.6,39.7,41.3
2021/3/19,79906,42.6,39.7,41.3
2021/3/19,83148,42.6,39.7,41.3
2021/3/19,83103,42.6,39.7,41.3
2021/3/19,81807,42.6,39.7,41.3
2021/3/19,80253,42.6,39.7,41.3
2021/3/19,78798,42.6,39.7,41.3
2021/3/19,77193,42.6,39.7,41.3
2021/3/19,75665,42.6,39.7,41.3
2021/3/19,73706,42.6,39.7,41.3
2021/3/19,72181,42.6,39.7,41.3
2021/3/19,71300,42.6,39.7,41.3
2021/3/19,71626,42.6,39.7,41.3
2021/3/19,72719,42.6,39.7,41.3
2021/3/19,75287,42.6,39.7,41.3
2021/3/19,76021,42.6,39.7,41.3
2021/3/19,74786,42.6,39.7,41.3
2021/3/19,73105,42.6,39.7,41.3
2021/3/20,70955,51.2,47.6,50
2021/3/20,68548,51.2,47.6,50
2021/3/20,67333,51.2,47.6,50
2021/3/20,66611,51.2,47.6,50
2021/3/20,67126,51.2,47.6,50
2021/3/20,68137,51.2,47.6,50
2021/3/20,70114,51.2,47.6,50
2021/3/20,73005,51.2,47.6,50
2021/3/20,74980,51.2,47.6,50
2021/3/20,75781,51.2,47.6,50
2021/3/20,74737,51.2,47.6,50
2021/3/20,73178,51.2,47.6,50
2021/3/20,70859,51.2,47.6,50
2021/3/20,68787,51.2,47.6,50
2021/3/20,66691,51.2,47.6,50
2021/3/20,65069,51.2,47.6,50
2021/3/20,64149,51.2,47.6,50
2021/3/20,64400,51.2,47.6,50
2021/3/20,65032,51.2,47.6,50
2021/3/20,66020,51.2,47.6,50
2021/3/20,68543,51.2,47.6,50
2021/3/20,69479,51.2,47.6,50
2021/3/20,68737,51.2,47.6,50
2021/3/20,67158,51.2,47.6,50
2021/3/21,65039,56.5,54.9,54.7
2021/3/21,63741,56.5,54.9,54.7
2021/3/21,63090,56.5,54.9,54.7
2021/3/21,62978,56.5,54.9,54.7
2021/3/21,63345,56.5,54.9,54.7
2021/3/21,64098,56.5,54.9,54.7
2021/3/21,65435,56.5,54.9,54.7
2021/3/21,67130,56.5,54.9,54.7
2021/3/21,68974,56.5,54.9,54.7
2021/3/21,69687,56.5,54.9,54.7
2021/3/21,68801,56.5,54.9,54.7
2021/3/21,67499,56.5,54.9,54.7
2021/3/21,66242,56.5,54.9,54.7
2021/3/21,65052,56.5,54.9,54.7
2021/3/21,64123,56.5,54.9,54.7
2021/3/21,63519,56.5,54.9,54.7
2021/3/21,63658,56.5,54.9,54.7
2021/3/21,64722,56.5,54.9,54.7
2021/3/21,65990,56.5,54.9,54.7
2021/3/21,66936,56.5,54.9,54.7
2021/3/21,69223,56.5,54.9,54.7
2021/3/21,69663,56.5,54.9,54.7
2021/3/21,67931,56.5,54.9,54.7
2021/3/21,65818,56.5,54.9,54.7
2021/3/26,67665,48,45.9,55.1
2021/3/26,65309,48,45.9,55.1
2021/3/26,64091,48,45.9,55.1
2021/3/26,63331,48,45.9,55.1
2021/3/26,63491,48,45.9,55.1
2021/3/26,64932,48,45.9,55.1
2021/3/26,67967,48,45.9,55.1
2021/3/26,73160,48,45.9,55.1
2021/3/26,76229,48,45.9,55.1
2021/3/26,77064,48,45.9,55.1
2021/3/26,77487,48,45.9,55.1
2021/3/26,77330,48,45.9,55.1
2021/3/26,76398,48,45.9,55.1
2021/3/26,75405,48,45.9,55.1
2021/3/26,74714,48,45.9,55.1
2021/3/26,73867,48,45.9,55.1
2021/3/26,73158,48,45.9,55.1
2021/3/26,72912,48,45.9,55.1
2021/3/26,72617,48,45.9,55.1
2021/3/26,72657,48,45.9,55.1
2021/3/26,73404,48,45.9,55.1
2021/3/26,73637,48,45.9,55.1
2021/3/26,71424,48,45.9,55.1
2021/3/26,68559,48,45.9,55.1
2021/3/27,65575,47.6,49.8,50
2021/3/27,63377,47.6,49.8,50
2021/3/27,62283,47.6,49.8,50
2021/3/27,61720,47.6,49.8,50
2021/3/27,61251,47.6,49.8,50
2021/3/27,62032,47.6,49.8,50
2021/3/27,63229,47.6,49.8,50
2021/3/27,65290,47.6,49.8,50
2021/3/27,67198,47.6,49.8,50
2021/3/27,68918,47.6,49.8,50
2021/3/27,70073,47.6,49.8,50
2021/3/27,70570,47.6,49.8,50
2021/3/27,70485,47.6,49.8,50
2021/3/27,70140,47.6,49.8,50
2021/3/27,69783,47.6,49.8,50
2021/3/27,69650,47.6,49.8,50
2021/3/27,69858,47.6,49.8,50
2021/3/27,70537,47.6,49.8,50
2021/3/27,70995,47.6,49.8,50
2021/3/27,70678,47.6,49.8,50
2021/3/27,71469,47.6,49.8,50
2021/3/27,71295,47.6,49.8,50
2021/3/27,69474,47.6,49.8,50
2021/3/27,66556,47.6,49.8,50
2021/3/28,63884,44.5,40.4,41.9
2021/3/28,62713,44.5,40.4,41.9
2021/3/28,61577,44.5,40.4,41.9
2021/3/28,60731,44.5,40.4,41.9
2021/3/28,60353,44.5,40.4,41.9
2021/3/28,59978,44.5,40.4,41.9
2021/3/28,60909,44.5,40.4,41.9
2021/3/28,61990,44.5,40.4,41.9
2021/3/28,63642,44.5,40.4,41.9
2021/3/28,65354,44.5,40.4,41.9
2021/3/28,66919,44.5,40.4,41.9
2021/3/28,67590,44.5,40.4,41.9
2021/3/28,67936,44.5,40.4,41.9
2021/3/28,68052,44.5,40.4,41.9
2021/3/28,67144,44.5,40.4,41.9
2021/3/28,66576,44.5,40.4,41.9
2021/3/28,66088,44.5,40.4,41.9
2021/3/28,66555,44.5,40.4,41.9
2021/3/28,67656,44.5,40.4,41.9
2021/3/28,68860,44.5,40.4,41.9
2021/3/28,71154,44.5,40.4,41.9
2021/3/28,72281,44.5,40.4,41.9
2021/3/28,70238,44.5,40.4,41.9
2021/3/28,67652,44.5,40.4,41.9
2021/4/2,70934,52.2,45.5,46.3
2021/4/2,69032,52.2,45.5,46.3
2021/4/2,68234,52.2,45.5,46.3
2021/4/2,68288,52.2,45.5,46.3
2021/4/2,68940,52.2,45.5,46.3
2021/4/2,70771,52.2,45.5,46.3
2021/4/2,74149,52.2,45.5,46.3
2021/4/2,78309,52.2,45.5,46.3
2021/4/2,80406,52.2,45.5,46.3
2021/4/2,79893,52.2,45.5,46.3
2021/4/2,78156,52.2,45.5,46.3
2021/4/2,76006,52.2,45.5,46.3
2021/4/2,73905,52.2,45.5,46.3
2021/4/2,71899,52.2,45.5,46.3
2021/4/2,70129,52.2,45.5,46.3
2021/4/2,68453,52.2,45.5,46.3
2021/4/2,67122,52.2,45.5,46.3
2021/4/2,66639,52.2,45.5,46.3
2021/4/2,66849,52.2,45.5,46.3
2021/4/2,67421,52.2,45.5,46.3
2021/4/2,69237,52.2,45.5,46.3
2021/4/2,71049,52.2,45.5,46.3
2021/4/2,69842,52.2,45.5,46.3
2021/4/2,67997,52.2,45.5,46.3
2021/4/3,65923,60.9,52.4,57
2021/4/3,64311,60.9,52.4,57
2021/4/3,63953,60.9,52.4,57
2021/4/3,63427,60.9,52.4,57
2021/4/3,63471,60.9,52.4,57
2021/4/3,64531,60.9,52.4,57
2021/4/3,66357,60.9,52.4,57
2021/4/3,68498,60.9,52.4,57
2021/4/3,70358,60.9,52.4,57
2021/4/3,70822,60.9,52.4,57
2021/4/3,70036,60.9,52.4,57
2021/4/3,68414,60.9,52.4,57
2021/4/3,66552,60.9,52.4,57
2021/4/3,64949,60.9,52.4,57
2021/4/3,63371,60.9,52.4,57
2021/4/3,62437,60.9,52.4,57
2021/4/3,62286,60.9,52.4,57
2021/4/3,62612,60.9,52.4,57
2021/4/3,63383,60.9,52.4,57
2021/4/3,64098,60.9,52.4,57
2021/4/3,65800,60.9,52.4,57
2021/4/3,67203,60.9,52.4,57
2021/4/3,65810,60.9,52.4,57
2021/4/3,63232,60.9,52.4,57
2021/4/4,60469,67.3,55.3,63
2021/4/4,58805,67.3,55.3,63
2021/4/4,58530,67.3,55.3,63
2021/4/4,58183,67.3,55.3,63
2021/4/4,58287,67.3,55.3,63
2021/4/4,58683,67.3,55.3,63
2021/4/4,59284,67.3,55.3,63
2021/4/4,61244,67.3,55.3,63
2021/4/4,63205,67.3,55.3,63
2021/4/4,64437,67.3,55.3,63
2021/4/4,64359,67.3,55.3,63
2021/4/4,63844,67.3,55.3,63
2021/4/4,63155,67.3,55.3,63
2021/4/4,62301,67.3,55.3,63
2021/4/4,61522,67.3,55.3,63
2021/4/4,61359,67.3,55.3,63
2021/4/4,61665,67.3,55.3,63
2021/4/4,62669,67.3,55.3,63
2021/4/4,63587,67.3,55.3,63
2021/4/4,64447,67.3,55.3,63
2021/4/4,65942,67.3,55.3,63
2021/4/4,67435,67.3,55.3,63
2021/4/4,65493,67.3,55.3,63
2021/4/4,62493,67.3,55.3,63
2021/4/9,66082,53,60.8,62.1
2021/4/9,64062,53,60.8,62.1
2021/4/9,63113,53,60.8,62.1
2021/4/9,62354,53,60.8,62.1
2021/4/9,62236,53,60.8,62.1
2021/4/9,62186,53,60.8,62.1
2021/4/9,65396,53,60.8,62.1
2021/4/9,70137,53,60.8,62.1
2021/4/9,72834,53,60.8,62.1
2021/4/9,74290,53,60.8,62.1
2021/4/9,75291,53,60.8,62.1
2021/4/9,75930,53,60.8,62.1
2021/4/9,76391,53,60.8,62.1
2021/4/9,76807,53,60.8,62.1
2021/4/9,77450,53,60.8,62.1
2021/4/9,77484,53,60.8,62.1
2021/4/9,77195,53,60.8,62.1
2021/4/9,76962,53,60.8,62.1
2021/4/9,76531,53,60.8,62.1
2021/4/9,75474,53,60.8,62.1
2021/4/9,74974,53,60.8,62.1
2021/4/9,74734,53,60.8,62.1
2021/4/9,71962,53,60.8,62.1
2021/4/9,68419,53,60.8,62.1
2021/4/10,64947,50.9,58.8,49.5
2021/4/10,62376,50.9,58.8,49.5
2021/4/10,61393,50.9,58.8,49.5
2021/4/10,60214,50.9,58.8,49.5
2021/4/10,59585,50.9,58.8,49.5
2021/4/10,59609,50.9,58.8,49.5
2021/4/10,59750,50.9,58.8,49.5
2021/4/10,61066,50.9,58.8,49.5
2021/4/10,62977,50.9,58.8,49.5
2021/4/10,65674,50.9,58.8,49.5
2021/4/10,67680,50.9,58.8,49.5
2021/4/10,68856,50.9,58.8,49.5
2021/4/10,69109,50.9,58.8,49.5
2021/4/10,69287,50.9,58.8,49.5
2021/4/10,68910,50.9,58.8,49.5
2021/4/10,68844,50.9,58.8,49.5
2021/4/10,68992,50.9,58.8,49.5
2021/4/10,69467,50.9,58.8,49.5
2021/4/10,69752,50.9,58.8,49.5
2021/4/10,69450,50.9,58.8,49.5
2021/4/10,69442,50.9,58.8,49.5
2021/4/10,69559,50.9,58.8,49.5
2021/4/10,67474,50.9,58.8,49.5
2021/4/10,64640,50.9,58.8,49.5
2021/4/11,62041,54.9,53.8,54.3
2021/4/11,60655,54.9,53.8,54.3
2021/4/11,59480,54.9,53.8,54.3
2021/4/11,59049,54.9,53.8,54.3
2021/4/11,58795,54.9,53.8,54.3
2021/4/11,58917,54.9,53.8,54.3
2021/4/11,58931,54.9,53.8,54.3
2021/4/11,59678,54.9,53.8,54.3
2021/4/11,61343,54.9,53.8,54.3
2021/4/11,63693,54.9,53.8,54.3
2021/4/11,65387,54.9,53.8,54.3
2021/4/11,65895,54.9,53.8,54.3
2021/4/11,66253,54.9,53.8,54.3
2021/4/11,66312,54.9,53.8,54.3
2021/4/11,66362,54.9,53.8,54.3
2021/4/11,66379,54.9,53.8,54.3
2021/4/11,66687,54.9,53.8,54.3
2021/4/11,68138,54.9,53.8,54.3
2021/4/11,69464,54.9,53.8,54.3
2021/4/11,69988,54.9,53.8,54.3
2021/4/11,70201,54.9,53.8,54.3
2021/4/11,70955,54.9,53.8,54.3
2021/4/11,68365,54.9,53.8,54.3
2021/4/11,64654,54.9,53.8,54.3
2021/4/16,67078,45.3,45.8,51.5
2021/4/16,65335,45.3,45.8,51.5
2021/4/16,64191,45.3,45.8,51.5
2021/4/16,62769,45.3,45.8,51.5
2021/4/16,62914,45.3,45.8,51.5
2021/4/16,64137,45.3,45.8,51.5
2021/4/16,67985,45.3,45.8,51.5
2021/4/16,72639,45.3,45.8,51.5
2021/4/16,74924,45.3,45.8,51.5
2021/4/16,75227,45.3,45.8,51.5
2021/4/16,75058,45.3,45.8,51.5
2021/4/16,74327,45.3,45.8,51.5
2021/4/16,73544,45.3,45.8,51.5
2021/4/16,72866,45.3,45.8,51.5
2021/4/16,72339,45.3,45.8,51.5
2021/4/16,71218,45.3,45.8,51.5
2021/4/16,70272,45.3,45.8,51.5
2021/4/16,69870,45.3,45.8,51.5
2021/4/16,69768,45.3,45.8,51.5
2021/4/16,69593,45.3,45.8,51.5
2021/4/16,70529,45.3,45.8,51.5
2021/4/16,71178,45.3,45.8,51.5
2021/4/16,69298,45.3,45.8,51.5
2021/4/16,66398,45.3,45.8,51.5
2021/4/17,64162,49.9,49.9,50.5
2021/4/17,62781,49.9,49.9,50.5
2021/4/17,61617,49.9,49.9,50.5
2021/4/17,61109,49.9,49.9,50.5
2021/4/17,60977,49.9,49.9,50.5
2021/4/17,60683,49.9,49.9,50.5
2021/4/17,61678,49.9,49.9,50.5
2021/4/17,63390,49.9,49.9,50.5
2021/4/17,65246,49.9,49.9,50.5
2021/4/17,67256,49.9,49.9,50.5
2021/4/17,68020,49.9,49.9,50.5
2021/4/17,67761,49.9,49.9,50.5
2021/4/17,66984,49.9,49.9,50.5
2021/4/17,66067,49.9,49.9,50.5
2021/4/17,65540,49.9,49.9,50.5
2021/4/17,64676,49.9,49.9,50.5
2021/4/17,64584,49.9,49.9,50.5
2021/4/17,64478,49.9,49.9,50.5
2021/4/17,64891,49.9,49.9,50.5
2021/4/17,65432,49.9,49.9,50.5
2021/4/17,66386,49.9,49.9,50.5
2021/4/17,67591,49.9,49.9,50.5
2021/4/17,66116,49.9,49.9,50.5
2021/4/17,63863,49.9,49.9,50.5
2021/4/18,61517,49.8,50.2,53.2
2021/4/18,60450,49.8,50.2,53.2
2021/4/18,60026,49.8,50.2,53.2
2021/4/18,59528,49.8,50.2,53.2
2021/4/18,59347,49.8,50.2,53.2
2021/4/18,59750,49.8,50.2,53.2
2021/4/18,60383,49.8,50.2,53.2
2021/4/18,61608,49.8,50.2,53.2
2021/4/18,63198,49.8,50.2,53.2
2021/4/18,64510,49.8,50.2,53.2
2021/4/18,64764,49.8,50.2,53.2
2021/4/18,64340,49.8,50.2,53.2
2021/4/18,64065,49.8,50.2,53.2
2021/4/18,64318,49.8,50.2,53.2
2021/4/18,64086,49.8,50.2,53.2
2021/4/18,63758,49.8,50.2,53.2
2021/4/18,63800,49.8,50.2,53.2
2021/4/18,64650,49.8,50.2,53.2
2021/4/18,65862,49.8,50.2,53.2
2021/4/18,66604,49.8,50.2,53.2
2021/4/18,67809,49.8,50.2,53.2
2021/4/18,69337,49.8,50.2,53.2
2021/4/18,67103,49.8,50.2,53.2
2021/4/18,64047,49.8,50.2,53.2
2021/4/23,66093,54.7,50.2,51.7
2021/4/23,65312,54.7,50.2,51.7
2021/4/23,64888,54.7,50.2,51.7
2021/4/23,63916,54.7,50.2,51.7
2021/4/23,63835,54.7,50.2,51.7
2021/4/23,64655,54.7,50.2,51.7
2021/4/23,68192,54.7,50.2,51.7
2021/4/23,72880,54.7,50.2,51.7
2021/4/23,75195,54.7,50.2,51.7
2021/4/23,76297,54.7,50.2,51.7
2021/4/23,76280,54.7,50.2,51.7
2021/4/23,76023,54.7,50.2,51.7
2021/4/23,75209,54.7,50.2,51.7
2021/4/23,74481,54.7,50.2,51.7
2021/4/23,73686,54.7,50.2,51.7
2021/4/23,72656,54.7,50.2,51.7
2021/4/23,71816,54.7,50.2,51.7
2021/4/23,71457,54.7,50.2,51.7
2021/4/23,71080,54.7,50.2,51.7
2021/4/23,70687,54.7,50.2,51.7
2021/4/23,71214,54.7,50.2,51.7
2021/4/23,71649,54.7,50.2,51.7
2021/4/23,69718,54.7,50.2,51.7
2021/4/23,67115,54.7,50.2,51.7
2021/4/24,64766,45.9,46.2,50.1
2021/4/24,63255,45.9,46.2,50.1
2021/4/24,62429,45.9,46.2,50.1
2021/4/24,61932,45.9,46.2,50.1
2021/4/24,61384,45.9,46.2,50.1
2021/4/24,61274,45.9,46.2,50.1
2021/4/24,61841,45.9,46.2,50.1
2021/4/24,63321,45.9,46.2,50.1
2021/4/24,65583,45.9,46.2,50.1
2021/4/24,67988,45.9,46.2,50.1
2021/4/24,69643,45.9,46.2,50.1
2021/4/24,70452,45.9,46.2,50.1
2021/4/24,70461,45.9,46.2,50.1
2021/4/24,70259,45.9,46.2,50.1
2021/4/24,69753,45.9,46.2,50.1
2021/4/24,69411,45.9,46.2,50.1
2021/4/24,69024,45.9,46.2,50.1
2021/4/24,69173,45.9,46.2,50.1
2021/4/24,69172,45.9,46.2,50.1
2021/4/24,68912,45.9,46.2,50.1
2021/4/24,68895,45.9,46.2,50.1
2021/4/24,69657,45.9,46.2,50.1
2021/4/24,68009,45.9,46.2,50.1
2021/4/24,65154,45.9,46.2,50.1
2021/4/25,62358,54.8,40.6,55.8
2021/4/25,60302,54.8,40.6,55.8
2021/4/25,58914,54.8,40.6,55.8
2021/4/25,58295,54.8,40.6,55.8
2021/4/25,58119,54.8,40.6,55.8
2021/4/25,58572,54.8,40.6,55.8
2021/4/25,59752,54.8,40.6,55.8
2021/4/25,60908,54.8,40.6,55.8
2021/4/25,62542,54.8,40.6,55.8
2021/4/25,64430,54.8,40.6,55.8
2021/4/25,65363,54.8,40.6,55.8
2021/4/25,65504,54.8,40.6,55.8
2021/4/25,65506,54.8,40.6,55.8
2021/4/25,65567,54.8,40.6,55.8
2021/4/25,65350,54.8,40.6,55.8
2021/4/25,65791,54.8,40.6,55.8
2021/4/25,66342,54.8,40.6,55.8
2021/4/25,67373,54.8,40.6,55.8
2021/4/25,68613,54.8,40.6,55.8
2021/4/25,69197,54.8,40.6,55.8
2021/4/25,69864,54.8,40.6,55.8
2021/4/25,70877,54.8,40.6,55.8
2021/4/25,68833,54.8,40.6,55.8
2021/4/25,65141,54.8,40.6,55.8
2021/4/30,66723,57.1,46.2,53.7
2021/4/30,63689,57.1,46.2,53.7
2021/4/30,62461,57.1,46.2,53.7
2021/4/30,61847,57.1,46.2,53.7
2021/4/30,61916,57.1,46.2,53.7
2021/4/30,62933,57.1,46.2,53.7
2021/4/30,65279,57.1,46.2,53.7
2021/4/30,69274,57.1,46.2,53.7
2021/4/30,72115,57.1,46.2,53.7
2021/4/30,73178,57.1,46.2,53.7
2021/4/30,73608,57.1,46.2,53.7
2021/4/30,74151,57.1,46.2,53.7
2021/4/30,74203,57.1,46.2,53.7
2021/4/30,74275,57.1,46.2,53.7
2021/4/30,74180,57.1,46.2,53.7
2021/4/30,74047,57.1,46.2,53.7
2021/4/30,73652,57.1,46.2,53.7
2021/4/30,73533,57.1,46.2,53.7
2021/4/30,73099,57.1,46.2,53.7
2021/4/30,72653,57.1,46.2,53.7
2021/4/30,71915,57.1,46.2,53.7
2021/4/30,72392,57.1,46.2,53.7
2021/4/30,70625,57.1,46.2,53.7
2021/4/30,67075,57.1,46.2,53.7
2021/5/1,63567,73.4,71.5,65.9
2021/5/1,60834,73.4,71.5,65.9
2021/5/1,59000,73.4,71.5,65.9
2021/5/1,58000,73.4,71.5,65.9
2021/5/1,57584,73.4,71.5,65.9
2021/5/1,57990,73.4,71.5,65.9
2021/5/1,59187,73.4,71.5,65.9
2021/5/1,60402,73.4,71.5,65.9
2021/5/1,62342,73.4,71.5,65.9
2021/5/1,64298,73.4,71.5,65.9
2021/5/1,65692,73.4,71.5,65.9
2021/5/1,66639,73.4,71.5,65.9
2021/5/1,67221,73.4,71.5,65.9
2021/5/1,67941,73.4,71.5,65.9
2021/5/1,68612,73.4,71.5,65.9
2021/5/1,69527,73.4,71.5,65.9
2021/5/1,70463,73.4,71.5,65.9
2021/5/1,71251,73.4,71.5,65.9
2021/5/1,72056,73.4,71.5,65.9
2021/5/1,71724,73.4,71.5,65.9
2021/5/1,71091,73.4,71.5,65.9
2021/5/1,71676,73.4,71.5,65.9
2021/5/1,69814,73.4,71.5,65.9
2021/5/1,66688,73.4,71.5,65.9
2021/5/2,63068,63.8,63,61.7
2021/5/2,60341,63.8,63,61.7
2021/5/2,58517,63.8,63,61.7
2021/5/2,57045,63.8,63,61.7
2021/5/2,56265,63.8,63,61.7
2021/5/2,56222,63.8,63,61.7
2021/5/2,56749,63.8,63,61.7
2021/5/2,57197,63.8,63,61.7
2021/5/2,59190,63.8,63,61.7
2021/5/2,62042,63.8,63,61.7
2021/5/2,64481,63.8,63,61.7
2021/5/2,66259,63.8,63,61.7
2021/5/2,67942,63.8,63,61.7
