date,hour,temp,load
2008-12-06,0.0,20.5,8194.66
2008-12-06,0.5,20.45,7956.57
2008-12-06,1.0,20.4,7592.3
2008-12-06,1.5,20.35,7235.31
2008-12-06,2.0,20.3,6950.07
2008-12-06,2.5,20.25,6747.7
2008-12-06,3.0,20.2,6610.86
2008-12-06,3.5,20.15,6552.39
2008-12-06,4.0,20.1,6529.25
2008-12-06,4.5,20.15,6594.61
2008-12-06,5.0,20.2,6604.33
2008-12-06,5.5,20.2,6820.24
2008-12-06,6.0,20.2,7122.91
2008-12-06,6.5,20.3,7528.77
2008-12-06,7.0,20.4,7980.83
2008-12-06,7.5,20.8,8491.25
2008-12-06,8.0,21.2,8932.93
2008-12-06,8.5,22.1,9438.03
2008-12-06,9.0,23.0,9641.07
2008-12-06,9.5,23.35,9862.69
2008-12-06,10.0,23.7,10084.79
2008-12-06,10.5,23.9,10182.67
2008-12-06,11.0,24.1,10340.43
2008-12-06,11.5,24.3,10433.48
2008-12-06,12.0,24.5,10443.36
2008-12-06,12.5,24.3,10473.2
2008-12-06,13.0,24.1,10469.59
2008-12-06,13.5,22.9,10480.09
2008-12-06,14.0,21.7,10392.45
2008-12-06,14.5,22.5,10388.13
2008-12-06,15.0,23.3,10412.12
2008-12-06,15.5,22.65,10369.32
2008-12-06,16.0,22.0,10281.94
2008-12-06,16.5,21.4,10045.88
2008-12-06,17.0,20.8,9888.09
2008-12-06,17.5,20.8,9627.68
2008-12-06,18.0,20.8,9315.4
2008-12-06,18.5,20.65,9116.34
2008-12-06,19.0,20.5,8964.59
2008-12-06,19.5,20.35,8939.94
2008-12-06,20.0,20.2,8930.96
2008-12-06,20.5,20.15,8676.46
2008-12-06,21.0,20.1,8506.06
2008-12-06,21.5,20.05,8403.99
2008-12-06,22.0,20.0,8233.92
2008-12-06,22.5,19.8,8218.52
2008-12-06,23.0,19.6,7940.15
2008-12-06,23.5,19.15,7787.6
2008-12-07,0.0,18.7,7524.18
2008-12-07,0.5,18.55,7337.43
2008-12-07,1.0,18.4,7107.35
2008-12-07,1.5,18.45,6787.46
2008-12-07,2.0,18.5,6545.47
2008-12-07,2.5,18.7,6417.49
2008-12-07,3.0,18.9,6313.7
2008-12-07,3.5,18.6,6258.56
2008-12-07,4.0,18.3,6242.93
2008-12-07,4.5,18.45,6285.04
2008-12-07,5.0,18.6,6309.51
2008-12-07,5.5,18.8,6411.78
2008-12-07,6.0,19.0,6540.35
2008-12-07,6.5,19.3,6856.67
2008-12-07,7.0,19.6,7132.46
2008-12-07,7.5,20.0,7544.02
2008-12-07,8.0,20.4,7850.95
2008-12-07,8.5,20.55,8204.47
2008-12-07,9.0,20.7,8430.48
2008-12-07,9.5,20.95,8594.67
2008-12-07,10.0,21.2,8629.79
2008-12-07,10.5,21.25,8578.39
2008-12-07,11.0,21.3,8593.2
2008-12-07,11.5,21.15,8537.69
2008-12-07,12.0,21.0,8573.13
2008-12-07,12.5,21.6,8535.45
2008-12-07,13.0,22.2,8555.68
2008-12-07,13.5,22.1,8459.69
2008-12-07,14.0,22.0,8445.01
2008-12-07,14.5,21.6,8499.93
2008-12-07,15.0,21.2,8472.02
2008-12-07,15.5,20.75,8533.74
2008-12-07,16.0,20.3,8446.71
2008-12-07,16.5,20.75,8406.65
2008-12-07,17.0,21.2,8437.44
2008-12-07,17.5,21.05,8503.55
2008-12-07,18.0,20.9,8457.47
2008-12-07,18.5,20.75,8417.55
2008-12-07,19.0,20.6,8444.3
2008-12-07,19.5,20.4,8552.59
2008-12-07,20.0,20.2,8558.39
2008-12-07,20.5,19.95,8403.78
2008-12-07,21.0,19.7,8180.53
2008-12-07,21.5,19.75,8046.06
2008-12-07,22.0,19.8,7854.74
2008-12-07,22.5,19.7,7805.76
2008-12-07,23.0,19.6,7593.56
2008-12-07,23.5,19.4,7378.19
2008-12-12,0.0,18.8,7898.78
2008-12-12,0.5,18.8,7662.6
2008-12-12,1.0,18.8,7464.53
2008-12-12,1.5,18.8,7118.64
2008-12-12,2.0,18.8,6797.36
2008-12-12,2.5,19.05,6576.53
2008-12-12,3.0,19.3,6476.77
2008-12-12,3.5,19.4,6465.46
2008-12-12,4.0,19.5,6530.32
2008-12-12,4.5,19.75,6709.92
2008-12-12,5.0,20.0,7081.83
2008-12-12,5.5,19.9,7647.42
2008-12-12,6.0,19.8,8308.81
2008-12-12,6.5,20.4,8744.46
2008-12-12,7.0,21.0,9139.43
2008-12-12,7.5,22.75,9326.53
2008-12-12,8.0,24.5,9408.92
2008-12-12,8.5,24.9,9586.2
2008-12-12,9.0,25.3,9697.76
2008-12-12,9.5,25.75,9694.7
2008-12-12,10.0,26.2,9711.39
2008-12-12,10.5,26.65,9684.43
2008-12-12,11.0,27.1,9702.89
2008-12-12,11.5,28.45,9679.98
2008-12-12,12.0,29.8,9629.65
2008-12-12,12.5,31.2,9608.88
2008-12-12,13.0,32.6,9587.84
2008-12-12,13.5,32.45,9576.16
2008-12-12,14.0,32.3,9439.15
2008-12-12,14.5,31.9,9445.08
2008-12-12,15.0,31.5,9549.39
2008-12-12,15.5,31.25,9526.31
2008-12-12,16.0,31.0,9586.54
2008-12-12,16.5,30.3,9541.81
2008-12-12,17.0,29.6,9476.37
2008-12-12,17.5,28.8,9314.58
2008-12-12,18.0,28.0,9179.32
2008-12-12,18.5,27.05,9003.65
2008-12-12,19.0,26.1,8967.02
2008-12-12,19.5,25.4,8952.76
2008-12-12,20.0,24.7,8824.56
2008-12-12,20.5,24.0,8534.32
2008-12-12,21.0,23.3,8329.7
2008-12-12,21.5,23.0,8428.22
2008-12-12,22.0,22.7,8289.03
2008-12-12,22.5,22.3,8344.03
2008-12-12,23.0,21.9,8238.25
2008-12-12,23.5,21.8,8112.81
2008-12-13,0.0,21.7,7914.26
2008-12-13,0.5,21.45,7685.85
2008-12-13,1.0,21.2,7424.66
2008-12-13,1.5,21.0,7112.02
2008-12-13,2.0,20.8,6785.88
2008-12-13,2.5,20.65,6521.3
2008-12-13,3.0,20.5,6372.32
2008-12-13,3.5,20.35,6274.67
2008-12-13,4.0,20.2,6287.48
2008-12-13,4.5,19.8,6356.28
2008-12-13,5.0,19.4,6428.88
2008-12-13,5.5,19.3,6666.86
2008-12-13,6.0,19.2,6964.16
2008-12-13,6.5,19.65,7343.01
2008-12-13,7.0,20.1,7789.28
2008-12-13,7.5,20.8,8227.69
2008-12-13,8.0,21.5,8620.7
2008-12-13,8.5,22.0,8881.9
2008-12-13,9.0,22.5,8881.59
2008-12-13,9.5,23.3,9084.25
2008-12-13,10.0,24.1,9339.52
2008-12-13,10.5,24.2,9253.03
2008-12-13,11.0,24.3,9277.99
2008-12-13,11.5,24.5,9202.68
2008-12-13,12.0,24.7,9239.58
2008-12-13,12.5,24.3,9233.0
2008-12-13,13.0,23.9,9213.96
2008-12-13,13.5,23.85,9221.21
2008-12-13,14.0,23.8,9083.54
2008-12-13,14.5,23.35,9180.74
2008-12-13,15.0,22.9,9239.17
2008-12-13,15.5,23.35,9242.54
2008-12-13,16.0,23.8,9293.43
2008-12-13,16.5,23.6,9173.9
2008-12-13,17.0,23.4,9143.6
2008-12-13,17.5,22.8,9045.16
2008-12-13,18.0,22.2,8855.27
2008-12-13,18.5,21.75,8637.2
2008-12-13,19.0,21.3,8486.52
2008-12-13,19.5,21.05,8526.22
2008-12-13,20.0,20.8,8605.84
2008-12-13,20.5,20.55,8440.49
2008-12-13,21.0,20.3,8207.71
2008-12-13,21.5,20.1,8154.81
2008-12-13,22.0,19.9,7961.79
2008-12-13,22.5,19.75,7947.54
2008-12-13,23.0,19.6,7724.9
2008-12-13,23.5,19.35,7521.05
2008-12-14,0.0,19.1,7307.03
2008-12-14,0.5,18.8,7144.75
2008-12-14,1.0,18.5,6945.88
2008-12-14,1.5,18.3,6661.8
2008-12-14,2.0,18.1,6433.21
2008-12-14,2.5,17.8,6259.72
2008-12-14,3.0,17.5,6170.06
2008-12-14,3.5,17.25,6124.89
2008-12-14,4.0,17.0,6111.02
2008-12-14,4.5,16.95,6137.81
2008-12-14,5.0,16.9,6134.08
2008-12-14,5.5,16.9,6229.23
2008-12-14,6.0,16.9,6418.97
2008-12-14,6.5,17.65,6714.27
2008-12-14,7.0,18.4,7077.69
2008-12-14,7.5,19.6,7483.79
2008-12-14,8.0,20.8,7770.06
2008-12-14,8.5,20.75,8051.19
2008-12-14,9.0,20.7,8247.38
2008-12-14,9.5,20.6,8381.79
2008-12-14,10.0,20.5,8364.73
2008-12-14,10.5,20.55,8393.7
2008-12-14,11.0,20.6,8327.14
2008-12-14,11.5,21.45,8315.56
2008-12-14,12.0,22.3,8265.3
2008-12-14,12.5,22.7,8205.18
2008-12-14,13.0,23.1,8112.95
2008-12-14,13.5,23.0,8047.52
2008-12-14,14.0,22.9,8002.42
2008-12-14,14.5,22.85,8016.55
2008-12-14,15.0,22.8,8029.07
2008-12-14,15.5,22.45,8050.85
2008-12-14,16.0,22.1,8091.38
2008-12-14,16.5,21.95,8036.71
2008-12-14,17.0,21.8,8075.99
2008-12-14,17.5,21.25,8111.95
2008-12-14,18.0,20.7,8077.93
2008-12-14,18.5,20.0,8028.07
2008-12-14,19.0,19.3,8020.28
2008-12-14,19.5,18.95,8167.86
2008-12-14,20.0,18.6,8325.99
2008-12-14,20.5,18.5,8209.28
2008-12-14,21.0,18.4,7973.7
2008-12-14,21.5,18.35,7875.93
2008-12-14,22.0,18.3,7660.94
2008-12-14,22.5,18.45,7649.84
2008-12-14,23.0,18.6,7407.44
2008-12-14,23.5,18.35,7288.2
2008-12-19,0.0,18.3,7851.47
2008-12-19,0.5,18.15,7619.95
2008-12-19,1.0,18.0,7343.16
2008-12-19,1.5,17.85,7052.35
2008-12-19,2.0,17.7,6763.92
2008-12-19,2.5,17.55,6549.58
2008-12-19,3.0,17.4,6450.26
2008-12-19,3.5,17.3,6444.62
2008-12-19,4.0,17.2,6500.58
2008-12-19,4.5,16.9,6705.06
2008-12-19,5.0,16.6,6920.77
2008-12-19,5.5,16.6,7467.03
2008-12-19,6.0,16.6,8050.21
2008-12-19,6.5,16.2,8432.32
2008-12-19,7.0,15.8,8893.98
2008-12-19,7.5,17.1,9171.09
2008-12-19,8.0,18.4,9401.41
2008-12-19,8.5,18.8,9648.66
2008-12-19,9.0,19.2,9820.36
2008-12-19,9.5,18.25,9913.9
2008-12-19,10.0,17.3,9977.36
2008-12-19,10.5,17.6,9973.71
2008-12-19,11.0,17.9,9968.79
2008-12-19,11.5,19.0,9985.02
2008-12-19,12.0,20.1,9947.89
2008-12-19,12.5,19.85,9939.55
2008-12-19,13.0,19.6,9904.3
2008-12-19,13.5,18.95,9868.27
2008-12-19,14.0,18.3,9808.05
2008-12-19,14.5,18.95,9736.61
2008-12-19,15.0,19.6,9653.93
2008-12-19,15.5,19.45,9470.78
2008-12-19,16.0,19.3,9407.65
2008-12-19,16.5,19.2,9276.9
2008-12-19,17.0,19.1,9148.63
2008-12-19,17.5,18.9,8837.85
2008-12-19,18.0,18.7,8670.06
2008-12-19,18.5,18.3,8479.96
2008-12-19,19.0,17.9,8382.17
2008-12-19,19.5,17.7,8462.79
2008-12-19,20.0,17.5,8524.41
2008-12-19,20.5,17.5,8424.47
2008-12-19,21.0,17.5,8207.09
2008-12-19,21.5,17.55,8294.49
2008-12-19,22.0,17.6,8178.33
2008-12-19,22.5,17.4,8236.99
2008-12-19,23.0,17.2,8148.7
2008-12-19,23.5,17.0,7915.72
2008-12-20,0.0,16.8,7718.72
2008-12-20,0.5,16.65,7512.99
2008-12-20,1.0,16.5,7210.45
2008-12-20,1.5,15.9,6870.64
2008-12-20,2.0,15.3,6576.7
2008-12-20,2.5,15.3,6346.18
2008-12-20,3.0,15.3,6216.86
2008-12-20,3.5,15.1,6163.2
2008-12-20,4.0,14.9,6189.21
2008-12-20,4.5,14.65,6242.73
2008-12-20,5.0,14.4,6284.93
2008-12-20,5.5,14.4,6465.29
2008-12-20,6.0,14.4,6699.43
2008-12-20,6.5,15.15,6980.22
2008-12-20,7.0,15.9,7357.24
2008-12-20,7.5,17.7,7792.11
2008-12-20,8.0,19.5,8029.14
2008-12-20,8.5,19.75,8290.91
2008-12-20,9.0,20.0,8432.69
2008-12-20,9.5,20.4,8541.63
2008-12-20,10.0,20.8,8512.22
2008-12-20,10.5,21.2,8469.78
2008-12-20,11.0,21.6,8453.61
2008-12-20,11.5,21.65,8386.27
2008-12-20,12.0,21.7,8316.75
2008-12-20,12.5,21.55,8277.84
2008-12-20,13.0,21.4,8210.14
2008-12-20,13.5,21.4,8142.73
2008-12-20,14.0,21.4,8050.19
2008-12-20,14.5,21.3,8038.31
2008-12-20,15.0,21.2,8043.89
2008-12-20,15.5,21.1,8037.97
2008-12-20,16.0,21.0,8063.38
2008-12-20,16.5,20.95,7991.85
2008-12-20,17.0,20.9,7987.83
2008-12-20,17.5,20.6,7956.45
2008-12-20,18.0,20.3,7914.19
2008-12-20,18.5,20.15,7820.84
2008-12-20,19.0,20.0,7746.81
2008-12-20,19.5,19.9,7859.27
2008-12-20,20.0,19.8,7982.17
2008-12-20,20.5,19.75,7883.82
2008-12-20,21.0,19.7,7735.81
2008-12-20,21.5,19.75,7746.89
2008-12-20,22.0,19.8,7646.04
2008-12-20,22.5,19.7,7659.08
2008-12-20,23.0,19.6,7465.27
2008-12-20,23.5,19.55,7278.69
2008-12-21,0.0,19.5,7118.0
2008-12-21,0.5,18.75,6957.5
2008-12-21,1.0,18.0,6767.45
2008-12-21,1.5,17.6,6499.22
2008-12-21,2.0,17.2,6301.33
2008-12-21,2.5,16.95,6122.83
2008-12-21,3.0,16.7,6028.4
2008-12-21,3.5,16.5,5957.76
2008-12-21,4.0,16.3,5954.78
2008-12-21,4.5,16.15,6006.12
2008-12-21,5.0,16.0,5984.05
2008-12-21,5.5,16.25,6123.47
2008-12-21,6.0,16.5,6315.22
2008-12-21,6.5,16.75,6570.54
2008-12-21,7.0,17.0,6922.96
2008-12-21,7.5,19.6,7303.64
2008-12-21,8.0,22.2,7607.85
2008-12-21,8.5,22.5,7873.83
2008-12-21,9.0,22.8,8027.26
2008-12-21,9.5,22.85,8134.71
2008-12-21,10.0,22.9,8136.85
2008-12-21,10.5,22.95,8169.26
2008-12-21,11.0,23.0,8161.38
2008-12-21,11.5,22.9,8110.94
2008-12-21,12.0,22.8,8048.75
2008-12-21,12.5,23.0,8031.78
2008-12-21,13.0,23.2,7983.32
2008-12-21,13.5,23.1,7952.43
2008-12-21,14.0,23.0,7948.03
2008-12-21,14.5,22.95,7968.24
2008-12-21,15.0,22.9,7954.41
2008-12-21,15.5,22.75,7989.87
2008-12-21,16.0,22.6,8013.3
2008-12-21,16.5,22.35,7967.13
2008-12-21,17.0,22.1,8021.41
2008-12-21,17.5,21.95,7986.41
2008-12-21,18.0,21.8,7972.48
2008-12-21,18.5,21.55,7888.17
2008-12-21,19.0,21.3,7842.52
2008-12-21,19.5,21.2,7980.6
2008-12-21,20.0,21.1,8170.99
2008-12-21,20.5,21.05,8076.86
2008-12-21,21.0,21.0,7887.63
2008-12-21,21.5,20.9,7851.61
2008-12-21,22.0,20.8,7690.01
2008-12-21,22.5,20.55,7581.89
2008-12-21,23.0,20.3,7377.28
2008-12-21,23.5,19.95,7163.49
2008-12-26,0.0,22.0,7034.88
2008-12-26,0.5,21.85,6839.43
2008-12-26,1.0,21.7,6630.7
2008-12-26,1.5,21.7,6332.63
2008-12-26,2.0,21.7,6036.77
2008-12-26,2.5,21.55,5834.88
2008-12-26,3.0,21.4,5727.61
2008-12-26,3.5,21.45,5664.89
2008-12-26,4.0,21.5,5631.96
2008-12-26,4.5,21.1,5678.95
2008-12-26,5.0,20.7,5660.93
2008-12-26,5.5,20.7,5759.73
2008-12-26,6.0,20.7,5899.17
2008-12-26,6.5,21.4,6085.67
2008-12-26,7.0,22.1,6364.77
2008-12-26,7.5,23.3,6704.68
2008-12-26,8.0,24.5,7014.44
2008-12-26,8.5,25.1,7367.33
2008-12-26,9.0,25.7,7638.23
2008-12-26,9.5,26.15,7872.04
2008-12-26,10.0,26.6,8059.71
2008-12-26,10.5,26.3,8184.07
2008-12-26,11.0,26.0,8338.21
2008-12-26,11.5,26.1,8418.26
2008-12-26,12.0,26.2,8499.07
2008-12-26,12.5,26.05,8557.83
2008-12-26,13.0,25.9,8633.71
2008-12-26,13.5,26.05,8712.98
2008-12-26,14.0,26.2,8788.82
2008-12-26,14.5,25.9,8839.83
2008-12-26,15.0,25.6,8907.94
2008-12-26,15.5,25.65,8955.91
2008-12-26,16.0,25.7,9002.06
2008-12-26,16.5,22.85,8992.91
2008-12-26,17.0,20.0,9036.41
2008-12-26,17.5,20.55,8922.48
2008-12-26,18.0,21.1,8818.17
2008-12-26,18.5,20.75,8653.8
2008-12-26,19.0,20.4,8529.87
2008-12-26,19.5,20.45,8554.22
2008-12-26,20.0,20.5,8666.69
2008-12-26,20.5,20.45,8541.77
2008-12-26,21.0,20.4,8314.51
2008-12-26,21.5,20.45,8284.41
2008-12-26,22.0,20.5,8136.3
2008-12-26,22.5,20.5,8101.63
2008-12-26,23.0,20.5,7946.64
2008-12-26,23.5,20.5,7734.8
2008-12-27,0.0,20.5,7523.63
2008-12-27,0.5,20.6,7310.2
2008-12-27,1.0,20.7,7052.11
2008-12-27,1.5,20.65,6721.28
2008-12-27,2.0,20.6,6448.83
2008-12-27,2.5,20.45,6216.38
2008-12-27,3.0,20.3,6127.89
2008-12-27,3.5,20.25,6052.25
2008-12-27,4.0,20.2,6043.83
2008-12-27,4.5,20.2,6082.85
2008-12-27,5.0,20.2,6060.69
2008-12-27,5.5,20.0,6151.94
2008-12-27,6.0,19.8,6372.01
2008-12-27,6.5,20.15,6671.96
2008-12-27,7.0,20.5,7044.32
2008-12-27,7.5,22.0,7455.64
2008-12-27,8.0,23.5,7825.72
2008-12-27,8.5,24.95,8262.63
2008-12-27,9.0,26.4,8454.65
2008-12-27,9.5,27.3,8689.3
2008-12-27,10.0,28.2,8747.39
2008-12-27,10.5,27.1,8840.57
2008-12-27,11.0,26.0,8946.59
2008-12-27,11.5,26.25,8986.08
2008-12-27,12.0,26.5,9080.44
2008-12-27,12.5,26.7,9115.34
2008-12-27,13.0,26.9,9154.96
2008-12-27,13.5,26.7,9218.52
2008-12-27,14.0,26.5,9208.4
2008-12-27,14.5,25.95,9172.18
2008-12-27,15.0,25.4,9108.75
2008-12-27,15.5,25.65,9041.14
2008-12-27,16.0,25.9,8990.63
2008-12-27,16.5,25.75,8730.11
2008-12-27,17.0,25.6,8660.38
2008-12-27,17.5,25.9,8481.08
2008-12-27,18.0,26.2,8370.81
2008-12-27,18.5,25.95,8248.51
2008-12-27,19.0,25.7,8177.51
2008-12-27,19.5,25.35,8199.95
2008-12-27,20.0,25.0,8158.02
2008-12-27,20.5,24.85,8030.37
2008-12-27,21.0,24.7,7798.43
2008-12-27,21.5,24.6,7779.4
2008-12-27,22.0,24.5,7645.08
2008-12-27,22.5,24.4,7604.39
2008-12-27,23.0,24.3,7427.28
2008-12-27,23.5,23.8,7268.1
2008-12-28,0.0,23.3,7132.32
2008-12-28,0.5,23.05,6931.61
2008-12-28,1.0,22.8,6723.16
2008-12-28,1.5,23.0,6443.53
2008-12-28,2.0,23.2,6224.86
2008-12-28,2.5,22.65,6045.4
2008-12-28,3.0,22.1,5977.55
2008-12-28,3.5,21.95,5933.43
2008-12-28,4.0,21.8,5940.94
2008-12-28,4.5,21.7,5964.62
2008-12-28,5.0,21.6,5952.12
2008-12-28,5.5,21.2,6007.33
2008-12-28,6.0,20.8,6167.02
2008-12-28,6.5,21.05,6445.15
2008-12-28,7.0,21.3,6781.61
2008-12-28,7.5,21.95,7205.17
2008-12-28,8.0,22.6,7547.78
2008-12-28,8.5,23.25,7952.3
2008-12-28,9.0,23.9,8192.99
2008-12-28,9.5,24.15,8419.21
2008-12-28,10.0,24.4,8591.1
2008-12-28,10.5,24.3,8713.74
2008-12-28,11.0,24.2,8825.01
2008-12-28,11.5,22.9,8958.13
2008-12-28,12.0,21.6,9066.63
2008-12-28,12.5,22.0,9176.51
2008-12-28,13.0,22.4,9237.73
2008-12-28,13.5,22.45,9271.86
2008-12-28,14.0,22.5,9331.4
2008-12-28,14.5,22.55,9379.92
2008-12-28,15.0,22.6,9353.19
2008-12-28,15.5,22.9,9293.3
2008-12-28,16.0,23.2,9311.5
2008-12-28,16.5,22.85,9323.76
2008-12-28,17.0,22.5,9362.47
2008-12-28,17.5,21.75,9359.99
2008-12-28,18.0,21.0,9261.24
2008-12-28,18.5,20.95,9074.59
2008-12-28,19.0,20.9,8911.92
2008-12-28,19.5,20.8,8870.57
2008-12-28,20.0,20.7,8979.9
2008-12-28,20.5,20.35,8870.63
2008-12-28,21.0,20.0,8619.65
2008-12-28,21.5,19.95,8468.38
2008-12-28,22.0,19.9,8179.38
2008-12-28,22.5,19.75,8018.02
2008-12-28,23.0,19.6,7695.37
2008-12-28,23.5,19.6,7430.13
2009-01-02,0.0,18.0,7297.68
2009-01-02,0.5,17.95,7054.62
2009-01-02,1.0,17.9,6823.02
2009-01-02,1.5,17.9,6490.71
2009-01-02,2.0,17.9,6248.64
2009-01-02,2.5,17.85,6082.09
2009-01-02,3.0,17.8,6014.54
2009-01-02,3.5,17.85,5972.69
2009-01-02,4.0,17.9,5954.02
2009-01-02,4.5,17.85,6027.58
2009-01-02,5.0,17.8,6143.99
2009-01-02,5.5,17.9,6357.36
2009-01-02,6.0,18.0,6621.16
2009-01-02,6.5,17.75,6876.48
2009-01-02,7.0,17.5,7240.46
2009-01-02,7.5,18.15,7595.43
2009-01-02,8.0,18.8,7926.47
2009-01-02,8.5,19.05,8285.48
2009-01-02,9.0,19.3,8436.97
2009-01-02,9.5,19.7,8595.13
2009-01-02,10.0,20.1,8651.19
2009-01-02,10.5,20.45,8662.78
2009-01-02,11.0,20.8,8716.02
2009-01-02,11.5,20.95,8756.29
2009-01-02,12.0,21.1,8716.51
2009-01-02,12.5,21.25,8679.17
2009-01-02,13.0,21.4,8630.17
2009-01-02,13.5,21.4,8546.51
2009-01-02,14.0,21.4,8516.25
2009-01-02,14.5,21.3,8443.71
2009-01-02,15.0,21.2,8364.18
2009-01-02,15.5,21.05,8326.86
2009-01-02,16.0,20.9,8322.81
2009-01-02,16.5,20.9,8320.77
2009-01-02,17.0,20.9,8352.18
2009-01-02,17.5,20.85,8188.45
2009-01-02,18.0,20.8,8133.45
2009-01-02,18.5,20.35,7996.54
2009-01-02,19.0,19.9,7911.82
2009-01-02,19.5,19.95,7956.79
2009-01-02,20.0,20.0,7928.82
2009-01-02,20.5,20.25,7801.84
2009-01-02,21.0,20.5,7582.32
2009-01-02,21.5,20.75,7688.98
2009-01-02,22.0,21.0,7635.68
2009-01-02,22.5,20.75,7717.95
2009-01-02,23.0,20.5,7666.24
2009-01-02,23.5,20.45,7502.64
2009-01-03,0.0,20.4,7333.82
2009-01-03,0.5,20.45,7163.07
2009-01-03,1.0,20.5,6910.19
2009-01-03,1.5,20.35,6588.73
2009-01-03,2.0,20.2,6262.81
2009-01-03,2.5,20.25,6046.51
2009-01-03,3.0,20.3,5945.1
2009-01-03,3.5,20.35,5898.92
2009-01-03,4.0,20.4,5882.81
2009-01-03,4.5,20.3,5930.09
2009-01-03,5.0,20.2,5958.36
2009-01-03,5.5,20.35,6076.46
2009-01-03,6.0,20.5,6217.67
2009-01-03,6.5,21.05,6446.93
2009-01-03,7.0,21.6,6748.84
2009-01-03,7.5,22.2,7139.51
2009-01-03,8.0,22.8,7448.54
2009-01-03,8.5,23.25,7837.19
2009-01-03,9.0,23.7,7964.94
2009-01-03,9.5,24.15,8050.72
2009-01-03,10.0,24.6,8083.39
2009-01-03,10.5,24.3,8068.89
2009-01-03,11.0,24.0,8076.29
2009-01-03,11.5,24.2,8035.63
2009-01-03,12.0,24.4,8015.25
2009-01-03,12.5,24.35,7977.65
2009-01-03,13.0,24.3,7886.78
2009-01-03,13.5,24.2,7853.6
2009-01-03,14.0,24.1,7800.69
2009-01-03,14.5,23.7,7808.81
2009-01-03,15.0,23.3,7799.3
2009-01-03,15.5,23.3,7861.05
2009-01-03,16.0,23.3,7908.5
2009-01-03,16.5,23.2,7910.14
2009-01-03,17.0,23.1,7979.12
2009-01-03,17.5,22.8,7940.61
2009-01-03,18.0,22.5,7950.93
2009-01-03,18.5,22.2,7859.66
2009-01-03,19.0,21.9,7781.67
2009-01-03,19.5,21.75,7809.44
2009-01-03,20.0,21.6,7944.16
2009-01-03,20.5,21.5,7855.2
2009-01-03,21.0,21.4,7700.24
2009-01-03,21.5,21.3,7671.86
2009-01-03,22.0,21.2,7584.66
2009-01-03,22.5,21.15,7568.02
2009-01-03,23.0,21.1,7374.23
2009-01-03,23.5,20.95,7171.84
2009-01-04,0.0,20.8,6998.73
2009-01-04,0.5,20.75,6844.95
2009-01-04,1.0,20.7,6656.47
2009-01-04,1.5,20.65,6384.31
2009-01-04,2.0,20.6,6155.25
2009-01-04,2.5,20.5,5998.65
2009-01-04,3.0,20.4,5928.54
2009-01-04,3.5,20.25,5880.57
2009-01-04,4.0,20.1,5859.59
2009-01-04,4.5,19.95,5921.5
2009-01-04,5.0,19.8,5927.21
2009-01-04,5.5,19.95,6005.16
2009-01-04,6.0,20.1,6129.73
2009-01-04,6.5,20.85,6321.05
2009-01-04,7.0,21.6,6600.08
2009-01-04,7.5,22.5,6973.83
2009-01-04,8.0,23.4,7329.49
2009-01-04,8.5,24.55,7659.11
2009-01-04,9.0,25.7,7891.2
2009-01-04,9.5,25.6,8108.99
2009-01-04,10.0,25.5,8242.57
2009-01-04,10.5,25.6,8329.12
2009-01-04,11.0,25.7,8419.16
2009-01-04,11.5,26.1,8503.15
2009-01-04,12.0,26.5,8556.77
2009-01-04,12.5,26.9,8607.46
2009-01-04,13.0,27.3,8650.93
2009-01-04,13.5,26.9,8692.0
2009-01-04,14.0,26.5,8750.97
2009-01-04,14.5,26.95,8797.39
2009-01-04,15.0,27.4,8876.06
2009-01-04,15.5,27.5,8912.82
2009-01-04,16.0,27.6,8922.54
2009-01-04,16.5,27.35,8832.7
2009-01-04,17.0,27.1,8849.61
2009-01-04,17.5,26.85,8822.64
2009-01-04,18.0,26.6,8751.63
2009-01-04,18.5,25.95,8593.75
2009-01-04,19.0,25.3,8433.4
2009-01-04,19.5,24.4,8426.83
2009-01-04,20.0,23.5,8547.58
2009-01-04,20.5,23.35,8419.64
2009-01-04,21.0,23.2,8147.66
2009-01-04,21.5,23.1,8000.46
2009-01-04,22.0,23.0,7806.81
2009-01-04,22.5,22.85,7673.57
2009-01-04,23.0,22.7,7417.06
2009-01-04,23.5,22.55,7212.2
2009-01-09,0.0,19.0,7712.64
2009-01-09,0.5,19.0,7532.52
2009-01-09,1.0,19.0,7284.8
2009-01-09,1.5,18.8,6953.26
2009-01-09,2.0,18.6,6668.42
2009-01-09,2.5,18.5,6450.87
2009-01-09,3.0,18.4,6392.35
2009-01-09,3.5,18.45,6376.26
2009-01-09,4.0,18.5,6378.81
2009-01-09,4.5,18.6,6576.6
2009-01-09,5.0,18.7,6757.66
2009-01-09,5.5,18.95,7144.22
2009-01-09,6.0,19.2,7552.62
2009-01-09,6.5,19.4,7915.25
2009-01-09,7.0,19.6,8277.86
2009-01-09,7.5,19.65,8655.44
2009-01-09,8.0,19.7,8914.51
2009-01-09,8.5,19.5,9185.55
2009-01-09,9.0,19.3,9284.3
2009-01-09,9.5,19.9,9391.23
2009-01-09,10.0,20.5,9382.62
2009-01-09,10.5,20.9,9383.66
2009-01-09,11.0,21.3,9360.18
2009-01-09,11.5,21.65,9345.73
2009-01-09,12.0,22.0,9316.2
2009-01-09,12.5,22.0,9368.55
2009-01-09,13.0,22.0,9321.86
